entrega_id,fecha_planificada,fecha_real,entrega_completa,entrega_a_tiempo,entrega_completa_a_tiempo,costo_preparacion,venta,rotura_stock,pedidos_proveedores,pedidos_retrasados,volumen_stock_recibido,horas_recepcion,tiempo_produccion,tiempo_programado,produccion_real,produccion_teorica,productos_buenos
757,2024-08-21,2024-08-21,True,True,True,2299.870929526414,121631.94024655168,False,3,0,323,13,7.759143182218393,9,11.745752266543606,12,11.395476545807666
758,2024-07-07,2024-07-07,True,True,True,2626.0974271171435,100296.91418648598,False,2,0,387,14,8.428827872685714,9,15.332052138947592,16,14.67315513984161
759,2024-06-17,2024-06-17,True,True,True,3077.107446145737,109658.36787838658,False,1,0,160,14,8.581349788521845,9,14.546346568564719,17,13.850314041794492
760,2024-02-13,2024-02-13,True,True,True,3027.0635041548094,123460.52310087033,False,4,1,470,9,7.868894710219665,8,11.851532343389227,12,11.58281215548924
761,2024-02-07,2024-02-07,True,True,True,2574.2489033139555,124708.76256738433,False,1,0,285,10,8.18359303468804,9,15.699944940697883,16,15.640346226865036
762,2024-05-14,2024-05-14,True,True,True,2571.5286442747056,116122.90600056903,False,1,0,292,13,7.797352660061295,8,11.080722283506773,12,10.632478733109
763,2024-12-23,2024-12-23,True,True,True,1778.3996031071028,126381.86998848573,False,3,1,418,12,7.24204940910168,8,16.140150804882875,18,15.728865896436341
764,2023-12-01,2023-12-01,True,True,True,2628.778595928233,136327.76246786083,False,2,0,263,5,7.10307328552343,8,10.534115217465525,11,10.40506110467872
765,2024-04-09,2024-04-09,True,True,True,2570.290958591977,115802.3230658316,False,3,0,318,5,8.132458144654748,9,11.93438927890353,12,11.602443352492072
766,2024-06-10,2024-06-10,True,True,True,2175.4269076205464,116017.94076280776,False,1,0,283,13,7.662129769682649,8,11.9669581712381,13,11.829001079916065
767,2024-06-14,2024-06-14,True,True,True,2450.342831103984,117275.73099069129,False,4,0,168,7,7.991436120324263,8,11.139788062087552,13,10.77942943605461
768,2023-01-31,2023-02-01,True,False,False,2581.667340338769,134617.1701625712,False,4,0,388,8,7.320347104282009,8,15.765590914091723,18,15.620318301171391
769,2024-02-04,2024-02-05,True,False,False,2105.976188383496,126569.29066342088,False,1,0,344,10,7.278969993312741,8,17.598789448485928,19,17.080079772003646
770,2023-10-17,2023-10-17,True,True,True,2827.934089573124,138563.93698324886,False,3,0,451,14,7.720415035976924,8,13.87936684279779,16,13.327284062743098
771,2023-03-19,2023-03-19,True,True,True,1442.6532004631322,115760.98927667404,False,1,0,398,6,7.7984488870625315,8,13.880402502339003,14,13.311051867876081
772,2023-10-28,2023-11-02,True,False,False,2937.12390540854,121726.96650118803,True,2,0,436,9,7.382984670632479,8,18.55349721144202,19,18.291898661721437
773,2024-05-17,2024-05-17,True,True,True,1632.8510619316676,132647.143405969,False,1,0,345,14,8.089870526915481,9,10.363191759316809,12,10.190771476827905
774,2023-03-27,2023-03-27,True,True,True,2273.284677170772,130219.19882486017,False,4,0,327,9,7.740365962577404,8,16.849907854621893,17,16.19878452269899
775,2023-09-18,2023-09-18,True,True,True,2146.66544796343,127195.99497624891,True,1,0,437,6,6.852765969945746,8,14.30533619967836,16,13.630769130133338
776,2023-06-25,2023-06-25,True,True,True,2140.427755006387,119027.96329740221,False,2,0,154,14,7.810370030487525,8,13.35088711553856,15,12.977158540563947
777,2024-08-25,2024-08-25,True,True,True,1921.2159711157014,124720.11431462881,False,3,0,227,7,7.961804570091642,9,13.135446315699241,14,12.704178998643357
778,2024-12-17,2024-12-18,True,False,False,1853.3272418325846,106139.51459414428,False,3,2,308,12,7.194210865205435,8,11.952239352230672,14,11.579828825704006
779,2024-08-03,2024-08-03,True,True,True,1495.8379976070792,125690.26005527431,False,4,1,177,9,8.840085008048007,9,13.95974630878758,16,13.324555012797747
780,2024-11-14,2024-11-14,True,True,True,2407.0372411574945,130701.6181455428,True,3,1,209,6,7.633072179250045,8,14.175897011379682,15,13.624660915092639
781,2024-07-23,2024-07-26,True,False,False,3381.4898262686993,114922.83230850287,False,4,0,437,11,6.8134391663068445,8,17.55255032744973,18,16.94592719326676
782,2024-07-19,2024-07-19,True,True,True,2610.885391220693,106171.04080727462,False,4,0,148,12,8.606445641734727,9,13.585148665511136,14,13.40629058940896
783,2023-01-16,2023-01-16,True,True,True,2751.7403983019994,127366.54026635304,False,3,1,421,5,7.667862226911384,9,11.940105076766729,14,11.76510662551348
784,2023-08-31,2023-08-31,True,True,True,2400.468723120065,121848.27033621653,False,1,0,445,12,7.890614683530638,9,18.574787414701113,19,18.119723121757353
785,2024-06-11,2024-06-13,True,False,False,2363.489391292036,116995.55062268836,False,1,1,178,7,7.759119159151962,8,13.865299274600165,16,13.811288840904687
786,2024-09-14,2024-09-14,True,True,True,2803.0866532176015,112614.02418117489,False,2,1,216,5,7.945623310353602,9,12.896552628248912,15,12.531721145718985
787,2024-10-13,2024-10-13,True,True,True,2676.905092386479,126514.09862102795,False,3,1,373,10,7.66964513017827,8,9.222153018936407,10,8.781516364332754
788,2024-04-28,2024-04-28,False,True,False,3121.9375202856304,104301.16072456368,False,2,0,343,11,7.67962905783639,8,14.374754794513224,16,14.04807997336916
789,2023-05-01,2023-04-30,True,True,True,2690.8047140288936,130241.46373133616,False,1,0,423,10,8.76073131288095,9,9.123874799399074,10,8.80699417980588
790,2023-09-20,2023-09-20,True,True,True,1990.9983213737507,110882.28423075633,False,3,0,485,11,7.785285321218208,9,12.38424598623165,13,11.994097713394238
791,2024-12-02,2024-12-02,True,True,True,2485.3241489421525,123953.07252649331,False,3,0,473,9,8.049945266977659,9,10.73882419767242,12,10.717225727714435
792,2023-07-28,2023-07-28,True,True,True,2403.3295251601885,128967.97332033236,True,1,0,186,11,7.279407770312677,8,16.102695402925974,17,15.590863785810209
793,2024-06-23,2024-06-23,False,True,False,2318.0871372260503,125122.94310504259,False,1,0,194,5,6.960079082212987,8,15.14807520292468,16,15.033383376552237
794,2023-07-22,2023-07-22,True,True,True,2051.707229676404,125734.47493355398,False,2,0,370,8,8.005119543916116,9,13.111197779615441,14,12.56415618873546
795,2023-08-14,2023-08-14,True,True,True,2446.3106907949773,136056.77958082454,False,2,0,270,14,7.456433775709337,8,10.91747939289322,12,10.519391920482326
796,2023-11-16,2023-11-16,False,True,False,2581.3359862603597,99664.99330009494,False,2,1,260,14,7.403340452926366,8,13.700907510582267,16,13.42568214590659
797,2023-06-15,2023-06-15,True,True,True,2289.107715335867,108719.12100016713,False,1,0,327,11,7.408685066249069,8,10.525694315069444,11,10.193031285775131
798,2024-03-21,2024-03-21,True,True,True,3424.054552052776,125400.1780172314,False,4,1,323,7,8.126339559804226,9,10.252198755966667,11,10.120760137592677
799,2023-02-24,2023-02-26,True,False,False,2458.41411403269,133773.35029528342,False,4,0,295,10,8.936789676655238,9,16.26573906091263,17,16.13721704683983
800,2023-09-01,2023-09-01,True,True,True,3048.058967704592,121968.3139890193,False,3,0,204,7,7.843722281616711,8,12.854616089305434,15,12.28320029175522
801,2023-02-11,2023-02-11,True,True,True,2624.446984566628,116088.43627747157,False,4,0,351,7,7.854643681068131,9,17.85943083522506,18,17.47713417001421
802,2024-01-09,2024-01-11,True,False,False,2721.992910780265,117194.91415375531,False,3,0,241,8,7.614455883458424,8,13.78949519227334,14,13.331794036867084
803,2024-08-03,2024-08-05,True,False,False,1950.6603132828077,120445.69610889272,False,4,0,300,6,7.253054507594668,8,16.248892518370845,18,15.57220746074801
804,2023-09-16,2023-09-16,True,True,True,2615.7831847154484,122486.84599376326,False,2,0,419,10,8.187850370921444,9,14.924270280941668,16,14.382559720059975
805,2024-02-24,2024-02-25,True,False,False,1838.4742374166822,143202.1822026748,False,4,0,117,12,7.7547540356678,9,16.705940062425302,17,16.1376440988016
806,2024-01-16,2024-01-18,True,False,False,2803.9582591874605,124850.64821466246,False,4,0,334,12,7.785228590420395,9,14.863357110076656,16,14.62432466775617
807,2023-04-24,2023-04-26,True,False,False,2128.9579525386116,121400.74847959827,False,2,0,180,14,7.246232138399713,8,13.772790260778715,14,13.713426958848133
808,2024-01-15,2024-01-15,True,True,True,2754.5230693370336,129012.69769561614,True,1,0,284,5,7.699805940029536,9,13.446531042536021,15,13.188952031576328
809,2023-02-09,2023-02-09,True,True,True,2507.6982684389477,103980.2498763032,False,1,0,271,13,7.194614345850788,8,16.946843955991213,19,16.583117014692306
810,2023-11-28,2023-11-30,True,False,False,2470.1890751584356,119287.96319730284,False,3,0,249,14,7.5933415128146295,8,9.980489526440707,11,9.778089881594898
811,2024-02-11,2024-02-11,True,True,True,2513.033519288242,116580.27341113723,False,1,0,154,6,8.350130292707702,9,12.553951854594244,14,12.002256701295286
812,2023-07-08,2023-07-09,True,False,False,2747.903849079735,115280.82165985495,False,3,0,280,9,7.885002259457272,8,11.475442425116999,12,11.259378086443483
813,2024-02-17,2024-02-19,False,False,False,3271.788609428791,117624.12086271434,False,4,1,436,9,8.854932189418058,9,14.185752282503021,16,13.557530061824389
814,2023-07-15,2023-07-15,True,True,True,2745.366103780182,135027.30697539708,False,2,1,233,6,7.420744121321512,8,13.86832089096145,16,13.566885281051361
815,2023-02-20,2023-02-20,True,True,True,3131.1226664110563,129904.12558749587,False,3,0,242,14,7.854178506498404,9,11.976233869523814,12,11.560662210121842
816,2024-05-31,2024-05-31,True,True,True,1847.3537851430256,114611.84721894177,False,4,1,328,12,8.824642368764541,9,17.50917240370025,18,16.638661967420642
817,2023-01-14,2023-01-15,True,False,False,3284.6503327640717,116946.02703353166,False,1,0,319,12,7.600662332712151,8,12.177001994653294,13,11.889260830063353
818,2023-10-12,2023-10-13,True,False,False,2301.463487857681,135443.6921590882,False,1,0,312,8,8.067896778693578,9,12.330609277590625,13,11.983102617949488
819,2023-03-28,2023-03-28,True,True,True,2315.074394281367,114700.04336326869,False,3,0,205,6,8.782773523180342,9,18.631569973958758,19,18.29064055653268
820,2023-02-15,2023-02-15,True,True,True,2515.5317131994657,118382.3271883433,False,4,0,183,7,8.074226052674332,9,15.184241257837108,17,15.100200068862346
821,2023-10-15,2023-10-20,False,False,False,2285.9353293517133,133409.3350774184,False,2,0,288,5,7.6489457500794815,8,9.683950673662224,10,9.26279297634755
822,2023-09-17,2023-09-18,True,False,False,3030.4575558949327,129879.62159312812,False,2,0,380,11,7.8586614089773414,9,9.140010970923706,10,8.973166576194917
823,2024-12-21,2024-12-21,True,True,True,2494.040805013588,117948.57327432209,False,1,0,487,5,8.520095012986975,9,12.635081692910502,14,12.283867164565935
824,2023-06-02,2023-06-02,True,True,True,2311.299517973259,118220.20251167387,False,2,0,365,9,6.915146905935908,8,18.149933466153986,19,17.9288053729939
825,2024-08-10,2024-08-11,True,False,False,2405.1008768674715,111135.11010596782,False,1,1,157,6,7.804974555447521,9,13.995347214422136,14,13.466803261768959
826,2023-09-11,2023-09-13,True,False,False,2857.6182919456164,116066.48875177128,True,4,0,373,7,7.4786771906815455,8,16.199486546327936,17,15.745906040934013
827,2024-04-19,2024-04-19,True,True,True,2077.639514616046,118256.202925961,False,4,0,224,9,8.898226918649511,9,14.01613427401919,16,13.38427677399789
828,2023-01-14,2023-01-14,True,True,True,2553.8800277262717,117501.06264187954,False,1,0,451,6,8.956546384938555,9,12.18815110512445,14,11.937755500721728
829,2023-07-06,2023-07-06,True,True,True,2931.3772959763432,111699.29504870763,False,3,0,278,5,8.191803523184225,9,17.775958622077503,18,17.303002502237213
830,2024-04-01,2024-04-01,True,True,True,2583.7240553321544,110882.6657236334,False,3,0,106,8,6.920528501434359,8,9.412343965990207,11,9.401817358885085
831,2023-12-26,2023-12-31,False,False,False,2120.638839506985,120872.38420806157,False,3,0,498,14,6.927813964438162,8,16.457628802521658,18,16.35049981461601
832,2024-08-03,2024-08-04,True,False,False,2718.5847006628073,116784.32904222432,False,3,1,229,10,8.602336149877644,9,13.945909303595647,14,13.555069974411298
833,2024-06-09,2024-06-10,True,False,False,1570.8542558874465,114923.0587161029,False,1,1,136,10,8.044839944851802,9,11.554395611606495,12,11.097327070578249
834,2024-10-08,2024-10-08,True,True,True,2418.9689489815883,131951.77411511415,False,4,2,358,13,7.865920083195353,9,15.29103031258372,17,15.023716771944352
835,2023-05-18,2023-05-19,True,False,False,1696.0001042415174,103787.96090429049,False,2,1,172,7,6.838146979466165,8,11.95903481700081,12,11.877380400958286
836,2024-09-18,2024-09-18,True,True,True,2603.3589461002084,123880.59168420895,False,1,0,308,11,6.862065059065584,8,9.682498306949778,11,9.589331154368221
837,2023-04-02,2023-04-02,True,True,True,2976.880127905677,141718.02667396603,False,1,0,134,6,7.023813215004871,8,16.21771871713695,18,16.13659071766245
838,2024-04-18,2024-04-18,True,True,True,2178.342836420089,129646.7423968642,False,1,0,397,5,7.799920799910447,9,11.57164812184004,13,11.467537636719786
839,2024-09-24,2024-09-24,True,True,True,2271.545640636427,135319.17407423552,False,3,0,289,5,7.201036053844219,8,10.873187414732815,11,10.475966456637742
840,2023-03-24,2023-03-24,True,True,True,1763.8229692446112,127339.50478364239,False,3,1,222,14,6.923101472397224,8,10.381587650496227,12,10.1673938029764
841,2024-10-13,2024-10-13,True,True,True,3578.1748158646496,116193.05376204908,True,1,0,169,5,8.308044639575714,9,13.775000828624812,16,13.63949550609247
842,2024-06-03,2024-06-03,True,True,True,2408.084709839939,112831.25729287526,False,1,1,369,8,7.252274020262257,8,14.444730237162473,15,14.122179430346707
843,2024-03-09,2024-03-09,True,True,True,3126.173181149004,131364.55574324846,True,3,1,482,8,7.868377347456382,8,11.286925257326288,12,10.969414592801243
844,2023-03-08,2023-03-09,True,False,False,2608.8140500614254,144183.912202545,False,2,0,121,5,7.1734309332252515,8,16.504496211636077,17,15.81264098415741
845,2024-10-01,2024-10-04,False,False,False,1842.2395845641618,120104.10509941698,False,1,0,236,6,7.222192276504174,8,12.450632022715563,13,11.992926354179302
846,2024-05-29,2024-05-29,True,True,True,1957.202422013525,119758.31792659614,True,2,0,289,13,7.914382976557215,9,16.451174518965114,17,16.02796467470737
847,2023-11-12,2023-11-12,True,True,True,2867.374297870504,105377.71027478953,False,2,0,238,8,8.485848633666407,9,9.643427792847586,10,9.18013367554454
848,2024-04-28,2024-04-28,True,True,True,2076.4644468856386,120217.25581754204,False,3,0,164,5,7.249701099411312,8,9.393711298584954,10,9.071763495204829
849,2024-01-01,2024-01-06,True,False,False,2310.606099383041,104547.54891490437,False,1,0,402,6,6.94310020121776,8,13.127149434199653,15,13.020660321226034
850,2023-04-05,2023-04-06,True,False,False,3226.8340870369757,113405.04291682383,False,3,0,485,7,8.52170896540661,9,14.1133497672995,16,13.829590240308773
851,2023-07-04,2023-07-04,True,True,True,2386.45319677998,129194.70974527013,False,2,0,317,5,7.519010762252694,8,11.917856307992707,12,11.44455343926733
852,2023-12-13,2023-12-13,True,True,True,2873.570616013302,122287.73380024682,False,1,0,360,9,8.479549361074026,9,18.65742446333897,19,18.524210764552468
853,2023-05-06,2023-05-06,True,True,True,1857.6361167912664,116689.75665791919,True,1,1,101,10,8.515972150648496,9,16.46468902375635,17,16.286625872415428
854,2024-10-01,2024-10-02,True,False,False,2773.727570489963,110654.4493971808,False,2,0,130,13,8.086829765453341,9,11.901659470732897,12,11.821153053482742
855,2023-04-24,2023-04-26,True,False,False,2778.548979285498,109084.7089096384,False,2,1,130,8,8.745060953143133,9,16.56408137910248,19,16.120022981340252
856,2023-08-10,2023-08-10,True,True,True,2220.7831572915075,117704.66937665179,False,1,0,418,12,6.860172827686172,8,10.866006373035056,12,10.477438188465223
857,2024-04-18,2024-04-18,True,True,True,2966.5333028604928,120635.41904560938,False,4,0,315,12,6.818929267725735,8,9.177004049108934,10,9.157969233495274
858,2023-03-06,2023-03-06,False,True,False,2918.4955773168367,123684.9758683904,False,3,1,482,6,8.654044700185802,9,11.347727582903275,12,10.952743586797224
859,2023-02-05,2023-02-05,True,True,True,3383.2277769593943,127292.01236855765,False,3,1,135,6,6.9213502258179895,8,10.295661073399732,11,10.182910406569471
860,2024-09-28,2024-09-28,True,True,True,2594.1415338583465,124951.46340996638,False,2,0,314,14,8.521987310647443,9,14.931334118731964,17,14.231813641819086
861,2024-12-29,2024-12-29,False,True,False,1463.9324419517566,117950.67525758392,False,2,0,487,11,7.078362142589343,8,15.316436333634092,18,14.939546345223139
862,2023-08-17,2023-08-17,True,True,True,2647.597684079418,123948.81490002578,True,4,0,263,5,7.675898755415093,8,11.946116166636294,12,11.902273849088903
863,2023-05-03,2023-05-02,True,True,True,1990.5974012046431,111853.1434676233,False,4,1,186,13,8.56828805076045,9,10.468304815698408,11,10.230698411879887
864,2023-10-24,2023-10-24,True,True,True,3209.132066368769,117835.56400705528,False,2,0,499,7,8.419971727811827,9,9.455823166191683,11,9.090010266950268
865,2023-07-16,2023-07-16,True,True,True,2216.46408314239,122789.1071800888,False,1,0,152,11,7.902190662557173,9,9.970002923876539,11,9.961270522869572
866,2024-11-08,2024-11-08,True,True,True,2529.3044586858964,107721.71433943008,False,1,0,184,11,7.524886520718876,8,13.518846796043013,15,13.156892424603933
867,2023-05-13,2023-05-13,False,True,False,1938.5851229024063,112532.40548455197,False,1,0,307,8,7.032054331854866,8,16.28889642667756,17,15.68232334820575
868,2024-08-18,2024-08-20,True,False,False,3258.124886709692,134059.07551640275,False,1,0,124,12,7.833356291653738,8,15.515140550530443,17,15.146934279619998
869,2024-12-01,2024-11-30,True,True,True,3054.1192805499563,138415.49476395367,False,3,1,186,9,7.882632942059211,8,12.804765065113747,13,12.34709653081167
870,2024-01-04,2024-01-04,True,True,True,1640.5347935230766,130469.54534428209,True,3,0,278,9,8.885353633126389,9,12.818447963685966,13,12.223601127148068
871,2023-07-16,2023-07-16,True,True,True,2529.9548870397516,121237.54642524278,False,1,0,181,13,7.634570725026893,8,15.523978630739354,16,15.25194118634299
872,2024-09-18,2024-09-18,True,True,True,3087.5789131470706,115911.2663159591,False,1,1,377,8,7.124005995758017,8,14.706261636061372,17,14.513743235031829
873,2024-05-22,2024-05-25,True,False,False,2695.940631122792,109654.02040393345,False,4,1,391,14,7.974435889005521,9,16.59336407534477,18,16.260909042130944
874,2023-08-18,2023-08-18,True,True,True,1652.7820842708222,124803.36694835416,False,2,0,320,12,7.657630080697708,8,16.390880865886842,18,16.127275040227328
875,2024-08-30,2024-08-29,True,True,True,1913.6525551701802,116880.13515929678,False,4,0,412,11,7.732515881689785,9,11.616768142262469,13,11.171601437724794
876,2024-11-21,2024-11-24,True,False,False,2215.5474155220563,105429.9022091429,False,1,0,249,8,8.778497498587548,9,8.738961223377903,10,8.513435441093057
877,2023-01-31,2023-01-31,True,True,True,2201.3094694774286,121104.1804694612,False,2,0,427,9,7.094992559159859,8,11.54599794888978,12,11.198148161971774
878,2024-05-07,2024-05-07,True,True,True,2680.344687930232,130594.76167426843,False,4,0,319,14,8.405846310771095,9,17.249820064154896,18,16.917824283026054
879,2024-12-24,2024-12-24,True,True,True,2237.2523485377333,123128.09512638739,False,2,0,142,6,7.756710830777729,8,13.462188337945433,15,13.22014535137728
880,2023-07-26,2023-07-26,True,True,True,2933.676689459439,129978.77815794255,False,1,0,339,13,7.408838566477796,8,13.60405136386875,14,13.487422862868225
881,2024-12-14,2024-12-14,True,True,True,3047.674597199362,105269.80169484737,False,4,0,114,12,7.907811234147596,8,14.525989397510436,17,14.208850270881111
882,2023-10-16,2023-10-16,True,True,True,2327.292287968083,117874.6897415631,False,1,0,316,5,8.732627532060844,9,13.278979608907974,14,13.170761101110905
883,2023-11-04,2023-11-04,True,True,True,1369.331024890902,122323.8090257094,False,1,0,223,8,8.965831392610825,9,12.87373811306895,13,12.422554987459002
884,2023-03-12,2023-03-12,True,True,True,2244.582648760962,130424.84960205804,False,2,1,250,11,6.974078473568508,8,14.768886012304923,15,14.130998731007749
885,2024-12-08,2024-12-08,True,True,True,3054.9009678261746,130888.08083650359,False,2,0,148,10,7.520800721246727,8,14.592747411628956,16,14.558031772454775
886,2024-10-02,2024-10-02,True,True,True,1826.0925269952972,113404.68415550639,False,2,0,283,10,7.511326759193039,8,12.994769869990261,15,12.65230183534112
887,2023-04-27,2023-04-27,True,True,True,2360.1936400476616,118728.00616017557,True,1,1,151,5,8.342123337157423,9,14.131489029078338,15,13.575766381613922
888,2023-04-20,2023-04-20,False,True,False,2804.3010819652945,112999.85164906713,True,3,0,208,7,8.494231142205415,9,12.330412801472601,13,12.28038341617408
889,2023-06-04,2023-06-04,True,True,True,2613.119044333711,131179.3382272715,False,4,0,344,5,7.860884131298878,8,10.237049416098582,11,9.976985580173421
890,2023-09-08,2023-09-08,True,True,True,1469.90072639165,123419.21610589304,False,3,0,436,11,8.101232605112127,9,16.930074965031665,17,16.74478955491847
891,2024-04-19,2024-04-19,True,True,True,1984.4469733528683,114868.72753635717,False,2,0,196,5,8.953448803676446,9,13.208840770313575,14,12.988454777678594
892,2024-10-16,2024-10-16,True,True,True,3057.0451434137726,120047.9737875012,False,1,0,301,13,7.701295032682923,8,10.379795372395693,12,10.15230773257867
893,2023-11-07,2023-11-08,True,False,False,1618.9018619128683,102338.80677402992,False,4,0,392,11,7.702612691357371,9,16.766957381388995,17,16.166254072933608
894,2024-06-20,2024-06-20,True,True,True,2645.8663626891544,122141.10982286134,False,2,0,300,14,7.806615219005045,8,11.157905929541126,12,11.125525958542632
895,2023-08-09,2023-08-11,True,False,False,2834.719185771234,118878.73556388656,False,3,0,146,8,8.412749961095585,9,14.880929587244994,16,14.388728339954776
896,2023-12-08,2023-12-08,True,True,True,2525.595559989949,112623.57566542584,False,4,0,201,13,7.433491793532709,8,14.667690387282741,17,14.260209013108671
897,2023-08-18,2023-08-18,True,True,True,1990.7383685883885,118489.75985029715,False,3,0,460,9,7.717230381907409,9,12.318871642349409,14,11.740358501090578
898,2023-04-29,2023-04-29,True,True,True,3198.077899243345,128433.0962830611,False,4,0,385,6,7.4137841230506005,8,13.748275949224784,15,13.645588844676952
899,2023-09-28,2023-10-01,False,False,False,2492.865411202721,118035.0829992074,True,3,1,113,7,7.260210829391287,8,9.606266483242065,11,9.142223995996702
900,2024-11-06,2024-11-06,True,True,True,2425.8885555784395,125052.61343174202,True,4,1,333,12,7.478646697543592,8,13.677952535098624,14,13.277689574095048
901,2023-08-24,2023-08-29,True,False,False,2568.6706622825523,131896.42645485236,False,2,1,245,11,8.502376070179546,9,13.72329209625754,15,13.212350345648757
902,2024-07-20,2024-07-20,True,True,True,2060.141319307722,118257.32965533074,True,4,0,245,5,8.227385427306876,9,12.952911554719998,13,12.542992353178112
903,2023-08-20,2023-08-20,True,True,True,2619.3689626456785,107261.62674865796,False,2,1,478,7,7.839435746200853,9,11.256158634044498,12,10.847882393299612
904,2024-07-04,2024-07-04,True,True,True,1906.506793706072,117081.20394182981,False,1,0,245,10,7.257891102862618,8,16.169824731985514,17,15.687748091130974
905,2024-05-19,2024-05-21,False,False,False,2356.800759249522,114985.84953091502,False,3,1,407,11,7.908226633660812,9,17.529373638447737,19,17.26806539265482
906,2023-06-25,2023-06-27,True,False,False,2617.828793993599,116338.52159198814,False,2,0,304,7,6.953621250369999,8,9.620788825333054,11,9.165976885325637
907,2024-06-19,2024-06-19,True,True,True,3125.0322418719843,117248.79706813351,False,1,0,201,7,7.963439049842024,8,8.834518962117816,10,8.624977878209263
908,2024-10-04,2024-10-04,True,True,True,2741.683470412049,136525.02964092954,False,3,0,418,11,8.584653822628127,9,16.65422321396571,18,16.12278668462646
909,2023-11-04,2023-11-04,True,True,True,2027.5456386574665,126457.97641603711,False,2,0,168,5,8.56517977689246,9,13.610276218806648,16,13.532315715756807
910,2024-09-12,2024-09-12,True,True,True,2682.11502917263,118724.79348210525,False,2,1,476,11,8.678659155206157,9,10.281413335656387,12,9.768305391588807
911,2023-10-21,2023-10-21,True,True,True,2414.094768098663,118533.68225956398,False,4,0,459,11,6.918867721059185,8,13.588990296480564,14,13.274411344379642
912,2024-11-28,2024-11-28,True,True,True,2659.2531993006874,139119.23238569824,False,4,1,256,12,8.67260113839916,9,11.196230649464884,12,11.174456150104868
913,2024-12-18,2024-12-18,True,True,True,2468.348388609332,119214.11607085643,False,2,0,319,10,8.944521216541027,9,16.286518911244322,18,15.795420334469586
914,2023-05-05,2023-05-05,True,True,True,2501.462983339719,121779.08391411655,False,3,0,343,10,7.789926175780877,8,16.810346875801194,19,16.42528061722584
915,2024-01-09,2024-01-11,True,False,False,2713.3153450211,128655.58765673985,False,4,0,341,6,7.176170347920921,8,11.893161618048943,12,11.751360372652913
916,2023-06-05,2023-06-05,True,True,True,1754.0487686534375,112492.86838119368,False,2,0,233,9,7.846671411894647,9,15.86013984399567,18,15.410508789032061
917,2023-12-10,2023-12-10,True,True,True,2329.8297585585483,117742.77368387865,False,4,0,330,10,7.003732327709747,8,8.908945763301258,10,8.68962893839493
918,2024-01-27,2024-01-27,True,True,True,2023.7728791423867,113182.60065885133,False,2,1,471,13,8.209398970673853,9,11.402826630559218,12,11.241410597457614
919,2023-01-31,2023-01-31,True,True,True,2592.323079251601,106586.818099392,False,2,0,402,12,7.6546255783753905,8,15.837533638587711,16,15.521761771291127
920,2024-09-27,2024-09-27,True,True,True,1831.162906956158,126121.71618618583,False,4,0,178,7,7.081286893289911,8,10.909144474852905,11,10.813040651265096
921,2024-01-10,2024-01-10,True,True,True,2070.0872646060525,132995.88477665206,False,4,1,212,10,8.600455340969495,9,10.116046168190534,11,9.620377297494825
922,2023-08-01,2023-08-01,True,True,True,2746.00202705148,108689.3137006503,False,2,0,144,6,8.572574654743613,9,17.11623136677014,19,16.74944027887931
923,2023-08-16,2023-08-16,True,True,True,2870.2448002052665,107567.31791360711,False,1,0,205,5,7.300004099847644,8,18.825842619990304,19,18.619172180759275
924,2024-11-12,2024-11-12,True,True,True,2218.599478731,118535.59421285307,False,4,0,118,6,7.916892149533833,9,12.028320819143879,13,11.96889437206631
925,2024-07-24,2024-07-26,True,False,False,2694.036866893213,111886.28896977205,False,3,0,456,6,7.693419341219018,9,14.86887234248759,17,14.754368117438831
926,2023-06-25,2023-06-25,True,True,True,2109.592701458544,142114.03575930203,False,2,1,404,6,8.53874418094625,9,17.379391550705805,19,16.897952225789243
927,2024-03-18,2024-03-20,True,False,False,3004.235144919808,133002.46483225707,False,3,0,260,7,7.458463526699659,8,9.9619690151934,11,9.827714896605269
928,2023-01-12,2023-01-11,True,True,True,2256.416408485428,97823.90919847986,False,3,1,137,7,7.941772703423112,8,16.762727837226915,19,15.955749407157906
929,2023-11-05,2023-11-08,True,False,False,2668.037706252673,125001.12829620867,False,2,0,158,6,7.725078085182563,8,9.68821690628717,11,9.536069081710645
930,2024-10-11,2024-10-11,False,True,False,2591.457281810128,101462.67758780876,False,3,0,289,13,7.253806177343518,8,16.740155699862193,19,16.218729560903718
931,2023-02-01,2023-02-02,True,False,False,2407.8871034864424,133190.42433361258,False,3,0,259,6,7.64609591382055,8,16.975941292529672,17,16.36514198362903
932,2024-06-30,2024-06-30,True,True,True,2880.7448694696805,132204.29909588865,False,4,0,261,13,7.26439887110517,8,8.540155878554692,10,8.152406299822784
933,2024-11-06,2024-11-06,True,True,True,2028.9230724051993,121930.32628832448,False,3,0,428,11,7.876020979457439,9,16.50267092327228,18,16.265237830987022
934,2024-08-23,2024-08-23,True,True,True,1987.6821242475949,128153.56361603539,False,4,0,165,6,8.725066796897526,9,13.471012343343213,15,12.931320928779538
935,2023-02-05,2023-02-08,True,False,False,1692.91183251758,144289.34738076903,False,4,0,179,7,7.824398289041812,9,18.062175881423713,19,17.79235420466052
936,2024-02-07,2024-02-07,True,True,True,2488.4111476075695,121465.6182558654,False,1,0,488,5,8.177071490361753,9,13.651936557528861,14,13.17697372397724
